alcohol,citric acid,sulphates,chlorides,Total_Acidity,pH,Bounded_Sulfur_Dioxide,OUTPUT_LABEL
10.9,0.42,0.52,0.037000000000000005,7.21,3.14,87.0,0
10.8,0.16,0.38,0.051,5.605,3.4,84.0,0
10.6,0.28,0.57,0.034,7.53,3.28,83.0,0
10.5,0.24,0.64,0.047,7.58,3.52,85.0,1
11.6,0.15,0.4,0.038,5.605,3.52,34.0,0
11.7,0.3,0.79,0.03,6.71,3.53,115.0,1
9.8,0.26,0.46,0.073,7.909999999999999,3.1,117.0,0
12.7,0.36,0.25,0.026000000000000002,8.45,3.07,101.0,1
10.6,0.49,0.58,0.05,7.739999999999999,3.31,111.0,0
12.1,0.32,0.71,0.033,6.75,3.19,69.0,1
12.0,0.29,0.32,0.042,6.525,3.23,75.0,1
9.2,0.26,0.44,0.067,7.83,3.03,134.0,0
10.6,0.25,0.37,0.02,5.96,3.39,50.0,0
9.7,0.07,0.58,0.044000000000000004,5.8,3.33,114.0,0
11.1,0.25,0.44,0.03,6.45,3.3,70.0,1
10.0,0.39,0.47,0.043,7.3500000000000005,3.52,138.0,0
11.1,0.29,0.59,0.047,6.19,3.54,85.0,1
11.5,0.43,0.36,0.035,8.530000000000001,3.15,87.0,0
9.5,0.37,0.48,0.047,6.46,3.19,147.0,0
11.3,0.34,0.72,0.035,7.95,3.07,62.0,1
10.4,0.28,0.46,0.028999999999999998,7.050000000000001,3.24,93.0,1
9.4,0.3,0.4,0.20800000000000002,6.58,3.1,94.0,0
9.9,0.24,0.41,0.057999999999999996,7.63,3.2,123.0,0
9.2,0.18,0.72,0.096,6.640000000000001,3.56,182.0,0
9.4,0.25,0.38,0.038,6.57,3.28,103.0,0
8.9,0.36,0.46,0.05,7.55,3.04,165.0,1
11.5,0.31,0.35,0.034,6.54,3.38,85.0,1
9.7,0.48,0.59,0.042,10.55,3.19,136.0,0
11.0,0.3,0.41,0.035,6.6499999999999995,3.27,89.0,1
9.2,0.14,0.34,0.06,6.4799999999999995,3.07,86.0,0
12.0,0.24,0.51,0.03,7.890000000000001,3.13,119.0,1
9.7,0.35,0.79,0.048,6.5,3.43,72.0,0
10.9,0.26,0.43,0.059000000000000004,8.2,3.04,146.0,0
9.8,0.49,0.49,0.040999999999999995,9.379999999999999,3.04,91.0,1
12.7,0.37,0.42,0.066,7.85,3.14,60.0,0
12.8,0.29,0.32,0.03,8.62,3.0,69.0,1
11.0,0.29,0.64,0.037000000000000005,7.44,3.27,65.0,1
10.2,0.74,0.45,0.035,7.64,3.26,105.0,0
9.6,0.35,0.5,0.055999999999999994,7.98,3.27,86.0,0
9.0,0.17,0.51,0.047,7.08,3.21,113.0,0
10.7,0.27,0.76,0.036000000000000004,6.52,3.05,76.0,1
11.0,0.45,0.56,0.039,8.440000000000001,3.02,80.0,0
12.6,0.3,0.63,0.027999999999999997,7.109999999999999,3.13,89.0,1
10.0,0.28,0.7,0.053,6.11,3.72,159.0,0
8.6,0.42,0.69,0.044000000000000004,8.22,3.21,118.0,1
11.0,0.35,0.63,0.057,9.15,3.04,331.0,0
11.4,0.26,0.37,0.034,8.71,3.05,69.0,0
10.8,0.37,0.6,0.039,6.87,3.26,91.0,1
10.5,0.42,0.48,0.049,7.06,3.47,81.0,1
12.8,0.48,0.39,0.028999999999999998,6.86,3.33,46.0,1
12.3,0.26,0.41,0.043,7.2299999999999995,3.17,136.0,0
10.0,0.44,0.46,0.045,7.5,3.15,77.0,1
11.4,0.4,0.5,0.037000000000000005,6.5,3.46,72.0,0
10.9,0.28,0.45,0.039,6.88,3.11,86.0,1
9.5,0.31,0.44,0.051,7.68,3.19,70.0,1
10.96666667,0.41,0.59,0.048,6.29,3.09,94.0,1
9.0,0.3,0.52,0.062,6.9799999999999995,3.0,152.0,1
9.9,0.28,0.51,0.051,6.85,3.16,127.0,0
8.9,0.67,0.41,0.037000000000000005,7.79,2.9,113.0,0
13.0,0.4,0.96,0.03,6.25,3.19,65.0,0
12.8,0.32,0.64,0.032,7.28,3.12,84.0,1
9.0,0.14,0.36,0.057999999999999996,6.995,3.38,82.0,0
12.1,0.24,0.74,0.026000000000000002,8.0,3.08,163.0,1
13.4,0.27,0.27,0.033,5.8500000000000005,3.22,82.0,1
13.0,0.28,0.41,0.032,7.13,3.19,93.0,0
9.2,0.3,0.5,0.055999999999999994,8.24,3.05,141.0,0
9.4,0.31,0.58,0.049,8.47,3.12,105.0,0
9.1,0.34,0.53,0.067,7.359999999999999,3.07,154.0,1
12.3,0.36,0.57,0.037000000000000005,8.42,3.13,67.0,1
12.89333333,0.24,0.44,0.035,7.11,3.12,82.0,1
9.5,0.42,0.53,0.045,6.56,3.2,147.0,0
11.3,0.29,0.63,0.025,7.0,3.31,70.0,1
9.4,0.14,0.5,0.036000000000000004,6.5600000000000005,3.27,117.0,0
11.7,0.32,0.33,0.045,7.36,3.09,94.0,1
8.7,0.3,0.44,0.055999999999999994,7.5600000000000005,2.9,135.0,1
9.0,0.18,0.47,0.048,6.57,3.23,141.0,0
11.8,0.52,0.51,0.027999999999999997,6.28,3.28,67.0,1
9.4,0.5,0.45,0.053,7.09,3.09,146.0,0
10.6,0.34,0.5,0.028999999999999998,9.26,3.08,141.0,0
12.1,0.48,0.58,0.115,6.625,3.24,75.0,0
10.4,0.49,0.68,0.033,8.379999999999999,3.0,53.0,1
11.0,0.36,0.69,0.034,6.550000000000001,3.42,107.0,1
13.0,0.28,0.57,0.032,6.12,3.16,69.0,1
13.6,0.3,0.27,0.04,7.47,3.17,90.0,0
8.7,0.3,0.44,0.055999999999999994,7.5600000000000005,2.9,135.0,1
12.8,0.28,0.58,0.03,6.65,3.09,69.0,1
12.0,0.52,0.45,0.037000000000000005,6.779999999999999,3.24,91.0,0
11.8,0.34,0.9,0.045,5.97,3.38,74.0,1
9.8,0.26,0.46,0.069,7.31,3.13,132.0,0
9.2,0.42,0.63,0.045,8.0,3.18,168.0,0
10.5,0.25,0.66,0.051,7.49,3.53,66.0,1
10.0,0.22,0.53,0.044000000000000004,7.4,3.37,84.0,0
10.8,0.38,0.74,0.044000000000000004,8.34,3.37,123.0,0
10.7,0.26,0.75,0.04,6.5,3.07,60.0,1
12.4,0.4,0.52,0.044000000000000004,6.76,3.54,95.0,1
9.0,0.47,0.66,0.057,8.74,3.02,194.0,0
12.1,0.36,0.47,0.027999999999999997,7.23,3.35,73.0,1
11.4,0.31,0.52,0.034,7.390000000000001,3.15,86.0,1
11.8,0.29,0.32,0.031,8.15,3.06,84.0,1
10.8,0.28,0.44,0.036000000000000004,5.965,3.36,104.0,1
11.9,0.33,0.84,0.027999999999999997,5.355,3.3,46.0,1
10.8,0.49,0.42,0.047,6.91,2.92,84.0,1
9.2,0.14,0.34,0.06,6.4799999999999995,3.07,86.0,0
11.0,0.29,0.53,0.025,6.96,3.28,48.0,0
8.9,0.31,0.53,0.053,7.9799999999999995,3.06,94.0,0
11.0,0.25,0.4,0.044000000000000004,7.69,3.11,84.0,0
12.7,0.35,0.57,0.034,7.33,3.26,83.0,1
9.3,0.34,0.52,0.034,7.25,3.37,71.0,1
10.2,0.4,0.32,0.04,8.78,2.94,87.0,1
12.5,0.34,0.45,0.03,6.41,3.32,55.0,1
10.5,0.27,0.71,0.038,6.41,3.49,109.0,1
11.9,0.37,0.37,0.025,8.46,2.93,69.0,0
9.1,0.42,0.47,0.049,6.45,3.16,153.0,0
13.0,0.25,0.37,0.024,8.08,2.98,72.0,0
8.8,0.27,0.41,0.057,7.49,2.94,110.0,1
10.5,0.49,0.39,0.042,8.120000000000001,3.1,79.0,0
12.3,0.24,0.4,0.034,6.9399999999999995,3.1,70.0,1
13.1,0.25,0.52,0.032,6.800000000000001,3.26,76.0,0
12.8,0.3,0.42,0.033,6.32,3.29,101.0,1
9.3,0.34,0.4,0.043,6.8100000000000005,3.42,72.0,1
12.4,0.28,0.47,0.034,7.12,3.08,75.0,1
9.5,0.42,0.52,0.049,6.85,3.24,154.0,0
9.9,0.26,0.5,0.057999999999999996,7.640000000000001,3.18,97.0,1
11.3,0.44,0.75,0.051,6.5600000000000005,3.11,83.0,1
11.9,0.4,0.3,0.038,7.63,3.03,106.0,1
11.0,0.37,0.46,0.059000000000000004,7.37,3.08,81.0,1
9.8,0.4,0.97,0.047,7.2299999999999995,3.3,80.0,1
8.8,0.27,0.45,0.047,6.84,3.04,165.0,0
8.8,0.44,0.54,0.048,6.840000000000001,3.26,199.0,1
12.5,0.33,0.3,0.021,6.369999999999999,3.12,91.0,0
12.0,0.41,0.43,0.039,6.94,3.25,74.0,0
12.15,0.28,1.08,0.027999999999999997,6.41,3.21,76.0,1
10.8,0.39,0.44,0.044000000000000004,7.8,3.46,150.0,1
11.3,0.39,0.75,0.02,6.76,3.25,54.0,1
12.2,0.37,0.4,0.040999999999999995,7.53,3.26,114.0,1
10.13333333,0.33,0.58,0.036000000000000004,6.17,3.32,81.0,1
10.9,0.28,0.42,0.037000000000000005,6.0200000000000005,3.33,47.0,1
10.4,0.37,0.79,0.033,7.79,3.18,99.0,0
12.2,0.47,0.42,0.028999999999999998,6.36,3.26,58.0,0
11.1,0.32,0.42,0.059000000000000004,6.76,3.18,70.0,0
9.0,0.28,0.39,0.051,7.15,2.96,120.0,1
14.2,0.28,0.4,0.037000000000000005,6.75,3.12,82.0,1
9.8,0.26,0.35,0.053,6.8100000000000005,3.2,51.0,0
9.5,0.19,0.41,0.048,5.784999999999999,3.26,74.0,0
10.15,0.34,0.58,0.034,6.26,3.32,83.0,1
9.3,0.06,0.43,0.052000000000000005,5.619999999999999,3.32,49.0,0
12.6,0.38,0.46,0.03,7.6000000000000005,3.27,69.0,0
13.0,0.27,0.44,0.036000000000000004,6.28,3.19,103.0,1
8.5,0.16,0.39,0.054000000000000006,6.86,3.19,96.0,0
10.2,0.28,0.64,0.034,7.31,3.35,88.0,0
13.2,0.23,0.57,0.035,7.54,3.15,76.0,1
10.9,0.3,0.69,0.033,6.140000000000001,3.39,64.0,1
10.8,0.32,0.57,0.054000000000000006,7.02,3.2,112.0,0
12.4,0.41,0.63,0.027000000000000003,6.93,3.27,65.0,0
11.5,0.28,0.6,0.05,7.12,3.22,73.0,1
9.0,0.28,0.39,0.051,7.15,2.96,120.0,1
12.6,0.33,0.44,0.043,7.6,3.34,97.0,1
9.4,0.28,0.43,0.055999999999999994,7.33,3.17,154.0,0
10.3,0.39,0.56,0.042,7.53,3.36,101.0,1
8.9,0.36,0.46,0.05,7.55,3.04,165.0,1
12.1,0.49,0.28,0.036000000000000004,8.01,3.05,79.0,1
8.8,0.36,0.45,0.045,7.27,3.0,125.0,0
11.3,0.49,0.32,0.027000000000000003,8.06,3.03,59.0,1
13.1,0.27,0.38,0.034,7.449999999999999,3.26,106.0,1
10.4,0.53,0.59,0.04,6.79,3.26,151.0,1
12.8,0.3,0.55,0.026000000000000002,6.84,3.13,66.0,1
8.9,0.36,0.46,0.05,7.55,3.04,165.0,1
11.2,0.49,0.6,0.055999999999999994,8.32,3.29,132.0,1
10.5,0.49,0.98,0.053,6.640000000000001,3.01,95.0,0
10.4,0.41,0.51,0.036000000000000004,7.41,3.17,52.0,0
9.5,0.36,0.95,0.036000000000000004,7.08,3.27,77.0,1
10.4,0.34,0.41,0.043,9.469999999999999,3.04,179.0,0
8.8,0.26,0.39,0.084,7.76,3.17,106.0,0
12.2,0.36,0.38,0.03,7.380000000000001,3.14,104.0,1
10.6,0.24,0.38,0.031,7.81,3.16,113.0,1
10.9,0.26,0.42,0.059000000000000004,8.19,3.04,148.0,0
10.6,0.3,0.39,0.049,6.66,3.28,71.0,0
8.8,0.68,0.38,0.047,7.73,2.99,96.0,0
11.0,0.34,0.54,0.048,6.98,3.25,79.0,1
10.5,0.27,0.44,0.038,6.8,3.11,101.0,1
8.6,0.42,0.69,0.044000000000000004,8.22,3.21,118.0,1
9.0,0.32,0.38,0.052000000000000005,7.109999999999999,3.14,108.0,0
11.4,0.37,0.45,0.025,6.9,3.11,61.0,0
10.8,0.3,0.34,0.046,6.62,3.21,96.0,0
12.5,0.32,0.6,0.035,7.989999999999999,3.08,71.0,1
13.0,0.34,0.48,0.038,5.5,3.56,78.0,1
12.0,0.32,0.42,0.040999999999999995,6.6000000000000005,3.43,108.0,0
12.8,0.37,0.37,0.027000000000000003,6.88,3.24,83.0,1
12.7,0.3,0.43,0.031,6.3999999999999995,3.39,113.0,1
10.5,0.23,0.42,0.033,7.79,3.14,97.0,0
10.5,0.37,0.65,0.047,7.24,3.08,155.0,0
11.3,0.32,0.6,0.045,7.72,3.08,71.0,1
11.3,0.28,0.47,0.032,6.54,3.26,89.0,1
9.8,0.26,0.74,0.039,8.09,3.05,135.0,0
11.26666667,0.28,0.47,0.032,6.54,3.26,89.0,1
13.6,0.26,0.47,0.035,6.38,3.18,73.0,1
9.9,0.42,0.74,0.049,6.91,3.12,119.0,1
11.4,0.38,0.53,0.037000000000000005,6.8500000000000005,3.09,64.0,0
10.8,0.07,0.28,0.03,6.8500000000000005,2.97,121.0,0
13.1,0.25,0.58,0.033,6.09,3.26,64.0,1
9.1,0.18,0.49,0.042,7.49,3.16,139.0,0
12.9,0.3,0.41,0.03,6.2,3.41,104.0,1
12.5,0.28,0.39,0.034,7.0600000000000005,2.96,52.0,0
9.2,0.32,0.68,0.049,6.65,3.19,135.0,0
9.4,0.49,0.54,0.042,8.58,3.1,108.0,0
11.8,0.3,0.49,0.04,7.24,3.28,172.0,0
12.1,0.34,0.38,0.027999999999999997,8.08,3.0,86.0,1
12.7,0.39,0.4,0.032,7.33,3.25,53.0,1
10.5,0.38,0.52,0.047,7.130000000000001,3.34,115.0,1
11.3,0.21,0.38,0.026000000000000002,6.859999999999999,3.22,78.0,1
12.9,0.33,0.32,0.044000000000000004,5.72,3.17,52.0,1
9.0,0.29,0.5,0.051,6.28,3.14,138.0,0
11.4,0.41,0.42,0.04,7.79,2.92,105.0,0
10.7,0.26,0.72,0.024,7.15,3.16,99.0,1
10.8,0.3,0.51,0.037000000000000005,7.2,3.24,89.0,0
12.2,0.28,0.58,0.035,8.09,3.19,73.0,1
9.1,0.41,0.44,0.042,6.65,3.0,116.0,0
9.5,0.45,0.48,0.038,6.8999999999999995,3.18,146.0,0
11.5,0.34,0.59,0.04,6.68,3.32,105.0,1
12.4,0.28,0.65,0.037000000000000005,6.86,3.25,90.0,1
9.2,0.74,0.46,0.17300000000000001,7.27,3.04,87.0,0
9.2,0.72,0.51,0.16699999999999998,7.31,2.97,55.0,0
10.9,0.28,0.45,0.039,6.9799999999999995,3.11,84.0,1
10.5,0.79,0.46,0.19399999999999998,7.489999999999999,3.17,67.0,0
9.9,0.21,0.58,0.04,6.66,3.39,127.0,0
12.4,0.37,0.34,0.027000000000000003,7.140000000000001,3.19,74.0,0
9.2,0.34,0.6,0.043,7.17,3.22,141.0,0
9.8,0.26,0.6,0.053,7.67,3.11,118.0,0
11.0,0.38,0.35,0.038,6.71,3.17,83.0,1
11.5,0.32,0.38,0.031,5.65,3.26,83.0,1
11.3,0.32,0.55,0.04,8.37,3.0,134.0,1
10.5,0.28,0.48,0.04,6.42,3.19,101.0,0
11.3,0.49,0.53,0.033,7.279999999999999,3.05,60.0,1
11.5,0.35,0.45,0.032,9.200000000000001,3.15,116.0,1
9.1,0.42,0.75,0.040999999999999995,7.55,3.29,125.0,1
10.1,0.21,0.33,0.035,6.53,3.36,113.0,1
10.0,0.26,0.47,0.147,7.26,3.14,110.0,0
13.2,0.37,0.43,0.027999999999999997,7.7299999999999995,3.23,97.0,0
9.7,0.21,0.38,0.05,8.74,3.06,109.0,0
9.2,0.28,0.3,0.055999999999999994,7.819999999999999,2.99,75.0,0
10.4,0.49,0.68,0.033,8.379999999999999,3.0,53.0,1
10.5,0.31,0.41,0.042,7.01,3.13,83.0,0
10.4,0.54,0.7,0.046,6.45,3.19,118.0,0
10.0,0.34,0.52,0.059000000000000004,8.93,3.17,198.0,0
10.5,0.38,0.5,0.051,6.57,3.45,133.0,1
8.9,0.38,0.82,0.055,8.6,3.34,119.0,0
12.1,0.36,0.99,0.03,5.630000000000001,3.24,47.0,1
11.0,0.3,0.57,0.039,6.17,2.91,65.0,0
9.6,0.3,0.44,0.094,7.25,3.09,74.0,0
9.3,0.37,0.4,0.035,6.819999999999999,3.02,91.0,0
13.9,0.22,0.78,0.03,6.24,3.41,116.0,1
11.2,0.36,0.37,0.042,8.09,3.26,123.0,1
12.2,0.34,0.43,0.035,7.24,3.18,66.0,0
12.1,0.04,0.33,0.036000000000000004,5.640000000000001,3.36,76.0,1
10.8,0.31,0.39,0.021,7.31,3.17,102.0,1
9.1,0.24,0.32,0.028999999999999998,7.63,3.16,57.0,0
10.4,0.32,0.53,0.040999999999999995,5.95,3.23,84.0,1
11.5,0.32,0.44,0.04,7.67,3.21,97.0,1
9.3,0.22,0.61,0.055999999999999994,8.09,3.08,169.0,0
13.2,0.25,0.59,0.015,7.36,2.82,59.0,0
9.0,0.32,0.36,0.035,6.86,2.88,138.0,0
12.6,0.37,0.33,0.025,7.359999999999999,3.06,74.0,1
11.0,0.34,0.54,0.048,6.98,3.25,79.0,1
13.6,0.09,0.34,0.02,5.37,3.3,4.0,0
8.5,0.3,0.4,0.034,6.5,3.47,117.0,0
10.5,0.27,0.71,0.038,6.41,3.49,109.0,1
10.8,0.35,0.48,0.036000000000000004,7.23,3.16,82.0,1
8.7,0.3,0.44,0.055999999999999994,7.5600000000000005,2.9,135.0,1
11.1,0.34,0.49,0.037000000000000005,7.69,3.1,92.0,1
11.5,0.31,0.92,0.054000000000000006,7.43,3.24,82.0,1
13.0,0.29,0.46,0.034,7.17,3.29,105.0,1
9.5,0.32,0.65,0.052000000000000005,6.43,3.39,131.0,0
9.3,0.26,0.55,0.057999999999999996,8.22,3.14,165.0,0
9.8,0.33,0.36,0.049,9.2,3.14,30.0,0
11.4,0.42,0.49,0.040999999999999995,8.799999999999999,3.11,90.0,1
10.7,0.21,0.34,0.03,6.56,3.06,101.0,0
9.4,0.32,0.41,0.054000000000000006,7.22,3.4,98.0,0
11.0,0.33,0.44,0.044000000000000004,6.630000000000001,3.33,202.0,0
10.9,0.39,0.52,0.057,8.110000000000001,3.05,117.0,0
10.4,0.44,0.51,0.051,8.97,3.15,149.0,0
11.5,0.31,0.35,0.034,6.54,3.38,85.0,1
9.0,0.39,0.46,0.057999999999999996,7.33,2.9,146.0,0
9.5,0.22,0.48,0.055999999999999994,8.08,3.28,106.0,0
12.2,0.28,0.56,0.046,8.13,3.16,69.0,1
9.2,0.24,0.36,0.034,6.8999999999999995,3.13,104.0,0
12.6,0.32,0.35,0.023,6.94,3.34,89.0,0
9.0,0.28,0.39,0.051,7.15,2.96,120.0,1
11.1,0.29,0.59,0.034,6.67,3.1,78.0,0
11.3,0.42,0.53,0.033,7.74,3.12,154.0,0
9.4,0.71,0.65,0.046,8.75,2.98,138.0,0
11.3,0.34,0.4,0.046,7.41,3.25,55.0,0
8.9,0.36,0.46,0.05,7.55,3.04,165.0,1
10.9,0.28,0.39,0.046,7.470000000000001,3.17,35.0,0
9.0,0.39,0.48,0.057999999999999996,7.430000000000001,2.98,143.0,1
10.0,0.49,0.46,0.048,8.299999999999999,3.09,166.0,1
12.9,0.31,0.41,0.03,6.24,3.4,104.0,1
12.7,0.37,0.49,0.019,7.46,3.08,75.0,1
9.5,0.24,0.47,0.04,6.6,3.22,103.0,0
11.5,0.28,0.55,0.039,7.22,3.05,85.0,1
9.1,0.53,0.45,0.047,7.56,3.06,95.5,0
12.0,0.35,0.53,0.038,7.1,3.09,154.0,0
13.2,0.31,0.4,0.027000000000000003,5.79,3.46,89.0,1
9.4,0.65,0.42,0.079,5.955,3.2,120.0,0
11.4,0.37,0.38,0.026000000000000002,7.31,3.15,77.0,1
13.3,0.32,0.5,0.036000000000000004,6.5600000000000005,3.2,48.0,1
12.0,0.33,0.7,0.027999999999999997,6.58,3.34,70.0,1
11.0,0.34,0.54,0.048,6.98,3.25,79.0,1
10.1,0.21,0.33,0.035,6.53,3.36,113.0,1
10.4,0.31,0.67,0.049,6.58,3.6,91.0,1
12.1,0.38,0.43,0.027999999999999997,6.86,3.1,62.0,1
9.9,0.27,0.5,0.047,6.57,3.34,75.0,0
11.5,0.31,0.32,0.021,8.71,2.93,96.0,0
12.2,0.49,0.42,0.063,6.57,3.38,57.0,0
10.9,0.31,0.64,0.044000000000000004,7.359999999999999,3.34,99.0,1
12.5,0.44,0.37,0.027000000000000003,8.24,2.96,79.0,0
10.96666667,0.41,0.59,0.048,6.29,3.09,94.0,1
11.5,0.31,0.44,0.032,8.75,3.06,50.0,0
10.4,0.3,0.37,0.037000000000000005,7.74,3.25,99.0,0
13.4,0.33,0.53,0.047,7.2749999999999995,3.23,65.0,1
8.9,0.29,0.58,0.044000000000000004,6.949999999999999,3.17,123.0,0
11.2,0.29,0.57,0.040999999999999995,6.27,3.26,60.0,0
12.3,0.34,0.41,0.027999999999999997,7.78,2.99,80.0,1
12.2,0.31,0.73,0.049,6.12,3.44,128.0,1
8.8,0.0,0.36,0.032,6.44,3.25,70.0,0
9.4,0.16,0.36,0.044000000000000004,6.19,3.21,149.0,0
10.7,0.51,0.54,0.027999999999999997,6.84,2.91,67.0,1
11.2,0.49,0.3,0.037000000000000005,8.4,3.1,148.0,1
12.0,0.31,0.31,0.046,6.9,3.15,125.0,1
9.5,0.36,0.47,0.042,7.77,3.09,76.0,0
13.0,0.33,0.3,0.03,5.3,3.36,119.0,1
9.1,0.4,0.41,0.042,7.52,3.36,85.0,1
11.4,0.29,0.45,0.048,7.66,3.06,59.0,0
9.5,0.19,0.5,0.064,6.72,3.05,155.0,0
10.4,0.52,0.59,0.034,6.79,3.25,152.0,0
9.0,0.3,0.52,0.062,6.9799999999999995,3.0,152.0,1
12.1,0.36,0.36,0.037000000000000005,7.2,3.08,116.0,0
12.4,0.16,0.47,0.033,7.199999999999999,3.35,101.0,0
10.2,0.33,0.52,0.037000000000000005,7.51,3.11,78.0,0
12.6,0.28,0.38,0.034,6.22,3.22,43.0,0
12.4,0.28,0.46,0.03,7.17,3.23,50.0,1
10.3,0.41,0.72,0.039,6.68,3.28,82.0,1
12.3,0.39,0.54,0.033,7.430000000000001,3.26,73.0,1
10.3,0.32,0.39,0.036000000000000004,8.08,3.17,81.0,1
11.4,0.2,0.45,0.04,6.04,3.25,88.0,0
11.0,0.34,0.5,0.049,6.91,3.02,76.0,0
11.7,0.44,0.43,0.028999999999999998,6.04,3.53,104.0,0
12.3,0.31,0.47,0.032,7.4399999999999995,3.35,104.0,1
9.1,0.2,0.54,0.07,7.8,3.03,153.0,0
12.5,0.22,0.38,0.027000000000000003,5.43,3.51,71.0,1
10.5,0.24,0.49,0.039,6.3999999999999995,3.59,82.0,1
11.5,0.33,0.64,0.10400000000000001,7.239999999999999,3.19,34.0,0
10.1,0.3,0.51,0.046,6.85,3.42,102.0,1
9.3,0.7,0.73,0.039,8.969999999999999,3.0,137.0,0
11.8,0.27,0.38,0.031,7.61,3.15,103.0,1
12.6,0.24,0.49,0.04,6.66,3.22,97.0,1
9.7,0.24,0.64,0.039,6.56,3.49,134.0,0
9.7,0.33,0.42,0.033,8.56,3.14,82.0,0
10.1,0.3,0.5,0.038,7.95,3.1,129.0,0
8.9,0.35,0.4,0.048,6.38,3.08,166.0,0
11.05,0.36,0.35,0.026000000000000002,8.440000000000001,3.13,47.0,0
13.4,0.36,0.22,0.02,6.91,3.19,66.0,1
10.5,0.31,0.46,0.040999999999999995,6.050000000000001,3.52,102.0,0
11.1,0.3,0.38,0.047,7.180000000000001,3.35,86.0,1
13.3,0.4,0.39,0.040999999999999995,6.93,3.11,51.0,1
10.0,0.39,0.54,0.038,6.92,3.17,89.0,1
10.7,0.13,0.38,0.037000000000000005,5.82,3.26,111.0,0
10.2,0.32,0.52,0.055999999999999994,7.71,3.11,74.0,1
13.5,0.13,0.88,0.027999999999999997,5.9,3.48,95.0,1
12.8,0.32,0.44,0.033,8.360000000000001,3.18,98.0,1
11.33333333,0.27,0.76,0.035,6.63,3.21,44.0,0
12.0,0.33,0.7,0.027999999999999997,6.58,3.34,70.0,1
11.2,0.4,0.54,0.037000000000000005,8.299999999999999,3.12,68.0,0
11.3,0.36,0.58,0.034,6.96,3.02,66.0,0
11.3,0.29,0.48,0.044000000000000004,7.4799999999999995,3.2,131.0,1
9.8,0.26,0.6,0.053,7.67,3.11,118.0,0
12.4,0.29,0.61,0.021,6.96,3.41,61.0,1
11.2,0.3,0.44,0.034,6.76,3.38,63.0,0
9.7,0.2,0.51,0.044000000000000004,6.83,2.96,86.0,0
9.4,0.27,0.38,0.201,5.96,3.27,116.0,0
10.5,0.49,0.98,0.053,6.640000000000001,3.01,95.0,0
8.9,0.24,0.47,0.052000000000000005,7.06,3.13,160.0,0
12.15,0.26,0.48,0.035,6.26,3.11,62.0,0
10.8,0.35,0.54,0.036000000000000004,7.090000000000001,3.21,68.0,1
10.0,0.39,0.52,0.034,7.489999999999999,3.05,179.0,0
10.9,0.28,0.35,0.055,6.35,3.22,75.0,0
9.3,0.37,0.43,0.048,7.82,3.09,162.0,0
8.8,0.48,0.34,0.037000000000000005,7.69,3.02,120.5,0
9.4,0.42,0.49,0.054000000000000006,7.07,3.12,142.0,0
10.5,0.24,0.44,0.044000000000000004,6.7,3.22,125.0,0
9.8,0.31,0.44,0.039,6.81,3.41,119.0,1
9.5,0.51,0.61,0.028999999999999998,7.24,3.03,172.0,0
12.2,0.49,0.33,0.027000000000000003,7.4399999999999995,3.3,100.0,1
8.9,0.2,0.46,0.044000000000000004,5.92,3.22,72.0,0
12.8,0.44,0.7,0.036000000000000004,7.81,3.01,109.0,0
11.0,0.35,0.54,0.054000000000000006,6.9799999999999995,3.1,90.0,1
12.5,0.3,0.63,0.036000000000000004,6.83,3.25,54.0,1
10.3,0.41,0.45,0.044000000000000004,7.78,3.28,115.0,0
10.8,0.49,0.41,0.042,8.389999999999999,3.14,102.0,0
11.5,0.27,0.52,0.040999999999999995,7.369999999999999,3.04,88.0,1
12.1,0.49,0.49,0.03,6.86,3.1,78.0,1
10.9,0.29,0.56,0.027999999999999997,6.72,3.15,71.0,1
13.6,0.3,0.27,0.04,7.47,3.17,90.0,0
11.3,0.3,0.59,0.042,6.94,3.04,74.0,1
11.3,0.36,0.54,0.043,7.8,3.29,87.0,0
10.8,0.37,0.52,0.049,7.3,3.15,101.0,0
10.5,0.29,0.48,0.036000000000000004,6.17,3.35,84.0,1
10.0,0.42,0.43,0.053,8.92,2.99,87.0,0
9.7,0.0,0.4,0.065,5.985,3.63,95.0,0
12.2,0.74,0.41,0.044000000000000004,7.319999999999999,3.31,102.0,0
13.4,0.15,0.77,0.026000000000000002,5.86,3.39,101.0,1
10.7,0.29,0.55,0.035,6.505000000000001,3.17,96.0,1
12.7,0.32,0.48,0.036000000000000004,6.5200000000000005,3.16,55.0,0
10.9,0.42,0.87,0.045,7.01,3.09,102.0,0
10.4,0.36,0.54,0.05,7.79,3.06,95.0,0
12.2,0.3,0.37,0.038,7.08,3.32,151.0,0
10.5,0.49,0.59,0.048,7.74,3.17,99.0,1
11.3,0.42,0.74,0.042,6.91,3.18,81.0,1
11.2,0.33,0.68,0.031,7.699999999999999,3.06,60.0,0
11.0,0.3,0.41,0.035,6.6499999999999995,3.27,89.0,1
12.1,0.49,0.48,0.044000000000000004,7.07,3.13,91.0,1
11.45,0.28,0.36,0.021,6.42,3.15,103.0,1
13.0,0.26,0.49,0.021,5.84,3.55,88.0,1
10.9,0.28,0.39,0.046,7.470000000000001,3.17,35.0,0
10.1,0.29,0.45,0.04,5.779999999999999,3.07,42.0,0
13.0,0.27,0.44,0.036000000000000004,6.28,3.19,103.0,1
